cache_size,block_size,associativity,write_back,write_allocate,miss_rate,total_cycle
65536,2,8,1,1,0.906793,19435283
65536,2,8,1,0,0.906824,14787478
65536,2,8,0,1,0.906793,14787083
65536,2,8,0,0,0.906824,14787478
65536,2,16,1,1,0.906793,19435283
65536,2,16,1,0,0.906824,14787478
65536,2,16,0,1,0.906793,14787083
65536,2,16,0,0,0.906824,14787478
65536,2,32,1,1,0.906793,19435283
65536,2,32,1,0,0.906824,14787478
65536,2,32,0,1,0.906793,14787083
65536,2,32,0,0,0.906824,14787478
65536,4,1,1,1,0.90683,19231177
65536,4,1,1,0,0.906849,14787874
65536,4,1,0,1,0.90683,14787677
65536,4,1,0,0,0.906849,14787874
65536,4,2,1,1,0.906793,19470483
65536,4,2,1,0,0.906824,14787478
65536,4,2,0,1,0.906793,14787083
65536,4,2,0,0,0.906824,14787478
65536,4,4,1,1,0.906793,19470583
65536,4,4,1,0,0.906824,14787478
65536,4,4,0,1,0.906793,14787083
65536,4,4,0,0,0.906824,14787478
65536,4,8,1,1,0.906793,19435283
65536,4,8,1,0,0.906824,14787478
65536,4,8,0,1,0.906793,14787083
65536,4,8,0,0,0.906824,14787478
65536,4,16,1,1,0.906793,19435283
65536,4,16,1,0,0.906824,14787478
65536,4,16,0,1,0.906793,14787083
65536,4,16,0,0,0.906824,14787478
65536,4,32,1,1,0.906793,19435283
65536,4,32,1,0,0.906824,14787478
65536,4,32,0,1,0.906793,14787083
65536,4,32,0,0,0.906824,14787478
65536,8,1,1,1,0.90683,19231277
65536,8,1,1,0,0.906849,14787874
65536,8,1,0,1,0.90683,14787677
65536,8,1,0,0,0.906849,14787874
65536,8,2,1,1,0.906793,19470583
65536,8,2,1,0,0.906824,14787478
65536,8,2,0,1,0.906793,14787083
65536,8,2,0,0,0.906824,14787478
65536,8,4,1,1,0.906793,19470683
65536,8,4,1,0,0.906824,14787478
65536,8,4,0,1,0.906793,14787083
65536,8,4,0,0,0.906824,14787478
65536,8,8,1,1,0.906793,19435383
65536,8,8,1,0,0.906824,14787478
65536,8,8,0,1,0.906793,14787083
65536,8,8,0,0,0.906824,14787478
65536,8,16,1,1,0.906793,19435383
65536,8,16,1,0,0.906824,14787478
65536,8,16,0,1,0.906793,14787083
65536,8,16,0,0,0.906824,14787478
65536,8,32,1,1,0.906793,19435383
65536,8,32,1,0,0.906824,14787478
65536,8,32,0,1,0.906793,14787083
65536,8,32,0,0,0.906824,14787478
65536,16,1,1,1,0.453535,9699517
65536,16,1,1,0,0.604643,9914202
65536,16,1,0,1,0.453535,9939017
65536,16,1,0,0,0.604643,9914302
65536,16,2,1,1,0.453424,9817435
65536,16,2,1,0,0.60457,9913014
65536,16,2,0,1,0.453424,9937435
65536,16,2,0,0,0.60457,9913114
