cache_size,block_size,associativity,write_back,write_allocate,miss_rate,total_cycle
32768,1024,8,1,1,0.289768,23088
32768,1024,8,1,0,0.631887,29627
32768,1024,8,0,1,0.289768,31656
32768,1024,8,0,0,0.631887,29627
32768,1024,16,1,1,0.286107,22828
32768,1024,16,1,0,0.630057,29557
32768,1024,16,0,1,0.286107,31588
32768,1024,16,0,0,0.630057,29557
32768,1024,32,1,1,0.284642,22732
32768,1024,32,1,0,0.63024,29564
32768,1024,32,0,1,0.284642,31588
32768,1024,32,0,0,0.63024,29564
32768,2048,1,1,1,0.262676,21412
32768,2048,1,1,0,0.606992,28675
32768,2048,1,0,1,0.262676,31292
32768,2048,1,0,0,0.606992,28675
32768,2048,2,1,1,0.238148,19946
32768,2048,2,1,0,0.605528,28619
32768,2048,2,0,1,0.238148,30906
32768,2048,2,0,0,0.605528,28619
32768,2048,4,1,1,0.233022,19614
32768,2048,4,1,0,0.604613,28584
32768,2048,4,0,1,0.233022,30830
32768,2048,4,0,0,0.604613,28584
32768,2048,8,1,1,0.232473,19609
32768,2048,8,1,0,0.604247,28570
32768,2048,8,0,1,0.232473,30801
32768,2048,8,0,0,0.604247,28570
32768,2048,16,1,1,0.227897,19298
32768,2048,16,1,0,0.601867,28479
32768,2048,16,0,1,0.227897,30738
32768,2048,16,0,0,0.601867,28479
32768,4096,1,1,1,0.224602,19188
32768,4096,1,1,0,0.577338,27541
32768,4096,1,0,1,0.224602,30620
32768,4096,1,0,0,0.577338,27541
32768,4096,2,1,1,0.182684,16705
32768,4096,2,1,0,0.574044,27415
32768,4096,2,0,1,0.182684,29921
32768,4096,2,0,0,0.574044,27415
32768,4096,4,1,1,0.177009,16368
32768,4096,4,1,0,0.573677,27401
32768,4096,4,0,1,0.177009,29816
32768,4096,4,0,0,0.573677,27401
32768,4096,8,1,1,0.172799,16079
32768,4096,8,1,0,0.572945,27373
32768,4096,8,0,1,0.172799,29783
32768,4096,8,0,0,0.572945,27373
65536,1,1,1,1,1,63184
65536,1,1,1,0,1,43704
65536,1,1,0,1,1,43704
65536,1,1,0,0,1,43704
65536,1,2,1,1,1,61648
65536,1,2,1,0,1,43704
65536,1,2,0,1,1,43704
65536,1,2,0,0,1,43704
65536,1,4,1,1,1,61672
65536,1,4,1,0,1,43704
65536,1,4,0,1,1,43704
65536,1,4,0,0,1,43704
65536,1,8,1,1,1,61488
65536,1,8,1,0,1,43704
65536,1,8,0,1,1,43704
65536,1,8,0,0,1,43704
65536,1,16,1,1,0.999817,57441
65536,1,16,1,0,1,43704
65536,1,16,0,1,0.999817,43697
65536,1,16,0,0,1,43704
65536,1,32,1,1,0.999817,52625
65536,1,32,1,0,1,43704
65536,1,32,0,1,0.999817,43697
65536,1,32,0,0,1,43704
65536,2,1,1,1,1,63184
65536,2,1,1,0,1,43704
65536,2,1,0,1,1,43704
65536,2,1,0,0,1,43704
65536,2,2,1,1,1,61648
65536,2,2,1,0,1,43704
65536,2,2,0,1,1,43704
65536,2,2,0,0,1,43704
65536,2,4,1,1,1,61672
65536,2,4,1,0,1,43704
65536,2,4,0,1,1,43704
65536,2,4,0,0,1,43704
65536,2,8,1,1,1,61488
65536,2,8,1,0,1,43704
65536,2,8,0,1,1,43704
65536,2,8,0,0,1,43704
65536,2,16,1,1,0.999817,57441
65536,2,16,1,0,1,43704
65536,2,16,0,1,0.999817,43697
65536,2,16,0,0,1,43704
65536,2,32,1,1,0.999817,52625
65536,2,32,1,0,1,43704
65536,2,32,0,1,0.999817,43697
65536,2,32,0,0,1,43704
65536,4,1,1,1,1,63184
65536,4,1,1,0,1,43704
65536,4,1,0,1,1,43704
65536,4,1,0,0,1,43704
65536,4,2,1,1,1,61648
65536,4,2,1,0,1,43704
65536,4,2,0,1,1,43704
65536,4,2,0,0,1,43704
65536,4,4,1,1,1,61672
65536,4,4,1,0,1,43704
65536,4,4,0,1,1,43704
65536,4,4,0,0,1,43704
65536,4,8,1,1,1,61488
65536,4,8,1,0,1,43704
65536,4,8,0,1,1,43704
65536,4,8,0,0,1,43704
65536,4,16,1,1,0.999817,57441
65536,4,16,1,0,1,43704
65536,4,16,0,1,0.999817,43697
65536,4,16,0,0,1,43704
65536,4,32,1,1,0.999817,52625
65536,4,32,1,0,1,43704
65536,4,32,0,1,0.999817,43697
65536,4,32,0,0,1,43704
65536,8,1,1,1,1,63184
65536,8,1,1,0,1,43704
65536,8,1,0,1,1,43704
65536,8,1,0,0,1,43704
65536,8,2,1,1,1,61648
65536,8,2,1,0,1,43704
65536,8,2,0,1,1,43704
65536,8,2,0,0,1,43704
65536,8,4,1,1,1,61672
65536,8,4,1,0,1,43704
65536,8,4,0,1,1,43704
65536,8,4,0,0,1,43704
65536,8,8,1,1,1,61488
65536,8,8,1,0,1,43704
65536,8,8,0,1,1,43704
65536,8,8,0,0,1,43704
65536,8,16,1,1,0.999817,57441
65536,8,16,1,0,1,43704
65536,8,16,0,1,0.999817,43697
65536,8,16,0,0,1,43704
65536,8,32,1,1,0.999817,52625
65536,8,32,1,0,1,43704
65536,8,32,0,1,0.999817,43697
65536,8,32,0,0,1,43704
65536,16,1,1,1,1,63184
65536,16,1,1,0,1,43704
65536,16,1,0,1,1,43704
65536,16,1,0,0,1,43704
65536,16,2,1,1,1,61648
65536,16,2,1,0,1,43704
65536,16,2,0,1,1,43704
65536,16,2,0,0,1,43704
65536,16,4,1,1,1,61672
65536,16,4,1,0,1,43704
65536,16,4,0,1,1,43704
65536,16,4,0,0,1,43704
65536,16,8,1,1,1,61488
65536,16,8,1,0,1,43704
65536,16,8,0,1,1,43704
65536,16,8,0,0,1,43704
65536,16,16,1,1,0.999817,59009
65536,16,16,1,0,1,43704
65536,16,16,0,1,0.999817,43697
65536,16,16,0,0,1,43704
65536,16,32,1,1,0.999817,55201
65536,16,32,1,0,1,43704
65536,16,32,0,1,0.999817,43697
65536,16,32,0,0,1,43704
65536,32,1,1,1,1,63600
65536,32,1,1,0,1,43704
65536,32,1,0,1,1,43704
65536,32,1,0,0,1,43704
65536,32,2,1,1,1,62280
65536,32,2,1,0,1,43704
65536,32,2,0,1,1,43704
65536,32,2,0,0,1,43704
65536,32,4,1,1,1,62416
65536,32,4,1,0,1,43704
65536,32,4,0,1,1,43704
65536,32,4,0,0,1,43704
65536,32,8,1,1,1,62248
65536,32,8,1,0,1,43704
65536,32,8,0,1,1,43704
65536,32,8,0,0,1,43704
65536,32,16,1,1,1,62376
65536,32,16,1,0,1,43704
65536,32,16,0,1,1,43704
65536,32,16,0,0,1,43704
65536,32,32,1,1,0.999817,60401
65536,32,32,1,0,1,43704
65536,32,32,0,1,0.999817,43697
65536,32,32,0,0,1,43704
65536,64,1,1,1,1,64344
65536,64,1,1,0,1,43704
65536,64,1,0,1,1,43704
65536,64,1,0,0,1,43704
65536,64,2,1,1,1,63456
65536,64,2,1,0,1,43704
65536,64,2,0,1,1,43704
65536,64,2,0,0,1,43704
65536,64,4,1,1,1,63624
65536,64,4,1,0,1,43704
65536,64,4,0,1,1,43704
65536,64,4,0,0,1,43704
65536,64,8,1,1,1,63544
65536,64,8,1,0,1,43704
65536,64,8,0,1,1,43704
65536,64,8,0,0,1,43704
65536,64,16,1,1,1,63600
65536,64,16,1,0,1,43704
65536,64,16,0,1,1,43704
65536,64,16,0,0,1,43704
65536,64,32,1,1,0.999817,62465
65536,64,32,1,0,1,43704
65536,64,32,0,1,0.999817,43697
65536,64,32,0,0,1,43704
65536,128,1,1,1,0.863262,56643
65536,128,1,1,0,0.927512,40932
65536,128,1,0,1,0.863262,41323
65536,128,1,0,0,0.927512,40932
65536,128,2,1,1,0.861248,55910
65536,128,2,1,0,0.927512,40932
65536,128,2,0,1,0.861248,41302
65536,128,2,0,0,0.927512,40932
65536,128,4,1,1,0.861065,55959
65536,128,4,1,0,0.927329,40925
65536,128,4,0,1,0.861065,41287
65536,128,4,0,0,0.927329,40925
65536,128,8,1,1,0.860882,55960
65536,128,8,1,0,0.927146,40918
65536,128,8,0,1,0.860882,41296
65536,128,8,0,0,0.927146,40918
65536,128,16,1,1,0.861065,56015
65536,128,16,1,0,0.927146,40918
65536,128,16,0,1,0.861065,41295
65536,128,16,0,0,0.927146,40918
65536,128,32,1,1,0.859601,55103
65536,128,32,1,0,0.926963,40911
65536,128,32,0,1,0.859601,41287
65536,128,32,0,0,0.926963,40911
65536,256,1,1,1,0.693392,46947
65536,256,1,1,0,0.838916,37544
65536,256,1,0,1,0.693392,38379
65536,256,1,0,0,0.838916,37544
65536,256,2,1,1,0.689914,46414
65536,256,2,1,0,0.837635,37495
65536,256,2,0,1,0.689914,38350
65536,256,2,0,0,0.837635,37495
65536,256,4,1,1,0.688999,46379
65536,256,4,1,0,0.837269,37481
65536,256,4,0,1,0.688999,38323
65536,256,4,0,0,0.837269,37481
65536,256,8,1,1,0.688816,46372
65536,256,8,1,0,0.837086,37474
65536,256,8,0,1,0.688816,38332
65536,256,8,0,0,0.837086,37474
65536,256,16,1,1,0.68845,46350
65536,256,16,1,0,0.837086,37474
65536,256,16,0,1,0.68845,38318
65536,256,16,0,0,0.837086,37474
65536,256,32,1,1,0.686619,45808
65536,256,32,1,0,0.836903,37467
65536,256,32,0,1,0.686619,38312
65536,256,32,0,0,0.836903,37467
65536,512,1,1,1,0.409665,30233
65536,512,1,1,0,0.69266,31951
65536,512,1,0,1,0.409665,33577
65536,512,1,0,0,0.69266,31951
65536,512,2,1,1,0.403075,29685
65536,512,2,1,0,0.689548,31832
65536,512,2,0,1,0.403075,33469
65536,512,2,0,0,0.689548,31832
65536,512,4,1,1,0.402526,29672
65536,512,4,1,0,0.689182,31818
65536,512,4,0,1,0.402526,33456
65536,512,4,0,0,0.689182,31818
65536,512,8,1,1,0.401977,29643
65536,512,8,1,0,0.689365,31825
65536,512,8,0,1,0.401977,33451
65536,512,8,0,0,0.689365,31825
65536,512,16,1,1,0.401977,29627
65536,512,16,1,0,0.689182,31818
65536,512,16,0,1,0.401977,33459
65536,512,16,0,0,0.689182,31818
65536,512,32,1,1,0.398865,29180
65536,512,32,1,0,0.688267,31783
65536,512,32,0,1,0.398865,33428
65536,512,32,0,0,0.688267,31783
65536,1024,1,1,1,0.292513,23209
65536,1024,1,1,0,0.634267,29718
65536,1024,1,0,1,0.292513,31721
65536,1024,1,0,0,0.634267,29718
65536,1024,2,1,1,0.283361,22587
65536,1024,2,1,0,0.630789,29585
65536,1024,2,0,1,0.283361,31547
65536,1024,2,0,0,0.630789,29585
65536,1024,4,1,1,0.282629,22535
65536,1024,4,1,0,0.629325,29529
65536,1024,4,0,1,0.282629,31559
65536,1024,4,0,0,0.629325,29529
65536,1024,8,1,1,0.28153,22493
65536,1024,8,1,0,0.629508,29536
65536,1024,8,0,1,0.28153,31517
65536,1024,8,0,0,0.629508,29536
65536,1024,16,1,1,0.281713,22500
65536,1024,16,1,0,0.628958,29515
65536,1024,16,0,1,0.281713,31524
65536,1024,16,0,0,0.628958,29515
65536,1024,32,1,1,0.278052,22184
65536,1024,32,1,0,0.628409,29494
65536,1024,32,0,1,0.278052,31480
65536,1024,32,0,0,0.628409,29494
65536,2048,1,1,1,0.247849,20485
65536,2048,1,1,0,0.605894,28633
65536,2048,1,0,1,0.247849,31069
65536,2048,1,0,0,0.605894,28633
65536,2048,2,1,1,0.226432,19130
65536,2048,2,1,0,0.602416,28500
65536,2048,2,0,1,0.226432,30730
65536,2048,2,0,0,0.602416,28500
65536,2048,4,1,1,0.224236,19022
65536,2048,4,1,0,0.600586,28430
65536,2048,4,0,1,0.224236,30686
65536,2048,4,0,0,0.600586,28430
65536,2048,8,1,1,0.223504,18986
65536,2048,8,1,0,0.600769,28437
65536,2048,8,0,1,0.223504,30666
65536,2048,8,0,0,0.600769,28437
65536,2048,16,1,1,0.222405,18920
65536,2048,16,1,0,0.60022,28416
65536,2048,16,0,1,0.222405,30648
65536,2048,16,0,0,0.60022,28416
65536,2048,32,1,1,0.21911,18706
65536,2048,32,1,0,0.598755,28360
65536,2048,32,0,1,0.21911,30594
65536,2048,32,0,0,0.598755,28360
65536,4096,1,1,1,0.205382,17997
65536,4096,1,1,0,0.576057,27492
65536,4096,1,0,1,0.205382,30333
65536,4096,1,0,0,0.576057,27492
65536,4096,2,1,1,0.169321,15778
65536,4096,2,1,0,0.570932,27296
65536,4096,2,0,1,0.169321,29770
65536,4096,2,0,0,0.570932,27296
65536,4096,4,1,1,0.163463,15442
65536,4096,4,1,0,0.569833,27254
65536,4096,4,0,1,0.163463,29666
65536,4096,4,0,0,0.569833,27254
65536,4096,8,1,1,0.162365,15400
65536,4096,8,1,0,0.568918,27219
65536,4096,8,0,1,0.162365,29624
65536,4096,8,0,0,0.568918,27219
65536,4096,16,1,1,0.162182,15369
65536,4096,16,1,0,0.568735,27212
65536,4096,16,0,1,0.162182,29641
65536,4096,16,0,0,0.568735,27212
131072,1,1,1,1,1,63184
131072,1,1,1,0,1,43704
131072,1,1,0,1,1,43704
131072,1,1,0,0,1,43704
131072,1,2,1,1,1,60904
131072,1,2,1,0,1,43704
131072,1,2,0,1,1,43704
131072,1,2,0,0,1,43704
131072,1,4,1,1,0.999817,57929
131072,1,4,1,0,0.999085,43669
131072,1,4,0,1,0.999817,43697
131072,1,4,0,0,0.999085,43709
131072,1,8,1,1,0.999817,57649
131072,1,8,1,0,0.999451,43683
131072,1,8,0,1,0.999817,43697
131072,1,8,0,0,0.999451,43707
131072,1,16,1,1,0.999817,57441
131072,1,16,1,0,1,43704
131072,1,16,0,1,0.999817,43697
131072,1,16,0,0,1,43704
131072,1,32,1,1,0.999817,49305
131072,1,32,1,0,0.999085,43669
131072,1,32,0,1,0.999817,43697
131072,1,32,0,0,0.999085,43709
131072,2,1,1,1,1,63184
131072,2,1,1,0,1,43704
131072,2,1,0,1,1,43704
131072,2,1,0,0,1,43704
131072,2,2,1,1,1,60904
131072,2,2,1,0,1,43704
131072,2,2,0,1,1,43704
131072,2,2,0,0,1,43704
131072,2,4,1,1,0.999817,57929
131072,2,4,1,0,0.999085,43669
131072,2,4,0,1,0.999817,43697
131072,2,4,0,0,0.999085,43709
131072,2,8,1,1,0.999817,57649
131072,2,8,1,0,0.999451,43683
131072,2,8,0,1,0.999817,43697
131072,2,8,0,0,0.999451,43707
131072,2,16,1,1,0.999817,57441
131072,2,16,1,0,1,43704
131072,2,16,0,1,0.999817,43697
131072,2,16,0,0,1,43704
131072,2,32,1,1,0.999817,49305
131072,2,32,1,0,0.999085,43669
131072,2,32,0,1,0.999817,43697
131072,2,32,0,0,0.999085,43709
131072,4,1,1,1,1,63184
131072,4,1,1,0,1,43704
131072,4,1,0,1,1,43704
131072,4,1,0,0,1,43704
131072,4,2,1,1,1,60904
131072,4,2,1,0,1,43704
131072,4,2,0,1,1,43704
131072,4,2,0,0,1,43704
131072,4,4,1,1,0.999817,57929
131072,4,4,1,0,0.999085,43669
131072,4,4,0,1,0.999817,43697
131072,4,4,0,0,0.999085,43709
131072,4,8,1,1,0.999817,57649
131072,4,8,1,0,0.999451,43683
131072,4,8,0,1,0.999817,43697
131072,4,8,0,0,0.999451,43707
131072,4,16,1,1,0.999817,57441
131072,4,16,1,0,1,43704
131072,4,16,0,1,0.999817,43697
131072,4,16,0,0,1,43704
131072,4,32,1,1,0.999817,49305
131072,4,32,1,0,0.999085,43669
131072,4,32,0,1,0.999817,43697
131072,4,32,0,0,0.999085,43709
131072,8,1,1,1,1,63184
131072,8,1,1,0,1,43704
131072,8,1,0,1,1,43704
131072,8,1,0,0,1,43704
131072,8,2,1,1,1,60904
131072,8,2,1,0,1,43704
131072,8,2,0,1,1,43704
131072,8,2,0,0,1,43704
131072,8,4,1,1,0.999817,57929
131072,8,4,1,0,0.999085,43669
131072,8,4,0,1,0.999817,43697
131072,8,4,0,0,0.999085,43709
131072,8,8,1,1,0.999817,57649
131072,8,8,1,0,0.999451,43683
131072,8,8,0,1,0.999817,43697
131072,8,8,0,0,0.999451,43707
131072,8,16,1,1,0.999817,57441
131072,8,16,1,0,1,43704
131072,8,16,0,1,0.999817,43697
131072,8,16,0,0,1,43704
131072,8,32,1,1,0.999817,49305
131072,8,32,1,0,0.999085,43669
131072,8,32,0,1,0.999817,43697
131072,8,32,0,0,0.999085,43709
131072,16,1,1,1,1,63184
131072,16,1,1,0,1,43704
131072,16,1,0,1,1,43704
131072,16,1,0,0,1,43704
131072,16,2,1,1,1,60904
131072,16,2,1,0,1,43704
131072,16,2,0,1,1,43704
131072,16,2,0,0,1,43704
131072,16,4,1,1,0.999817,57929
131072,16,4,1,0,0.999085,43669
131072,16,4,0,1,0.999817,43697
131072,16,4,0,0,0.999085,43709
131072,16,8,1,1,0.999817,57649
131072,16,8,1,0,0.999451,43683
131072,16,8,0,1,0.999817,43697
131072,16,8,0,0,0.999451,43707
131072,16,16,1,1,0.999817,57441
131072,16,16,1,0,1,43704
131072,16,16,0,1,0.999817,43697
131072,16,16,0,0,1,43704
131072,16,32,1,1,0.999817,52617
131072,16,32,1,0,0.999451,43683
131072,16,32,0,1,0.999817,43697
131072,16,32,0,0,0.999451,43707
131072,32,1,1,1,1,63184
131072,32,1,1,0,1,43704
131072,32,1,0,1,1,43704
131072,32,1,0,0,1,43704
131072,32,2,1,1,1,61704
131072,32,2,1,0,1,43704
131072,32,2,0,1,1,43704
131072,32,2,0,0,1,43704
131072,32,4,1,1,1,59368
131072,32,4,1,0,0.999451,43683
131072,32,4,0,1,1,43704
131072,32,4,0,0,0.999451,43707
131072,32,8,1,1,1,59176
131072,32,8,1,0,0.999451,43683
131072,32,8,0,1,1,43704
131072,32,8,0,0,0.999451,43707
131072,32,16,1,1,0.999817,59009
131072,32,16,1,0,1,43704
131072,32,16,0,1,0.999817,43697
131072,32,16,0,0,1,43704
131072,32,32,1,1,0.999817,59089
131072,32,32,1,0,1,43704
131072,32,32,0,1,0.999817,43697
131072,32,32,0,0,1,43704
131072,64,1,1,1,1,63520
131072,64,1,1,0,1,43704
131072,64,1,0,1,1,43704
131072,64,1,0,0,1,43704
131072,64,2,1,1,1,63088
131072,64,2,1,0,1,43704
131072,64,2,0,1,1,43704
131072,64,2,0,0,1,43704
131072,64,4,1,1,1,61752
131072,64,4,1,0,0.999817,43697
131072,64,4,0,1,1,43704
131072,64,4,0,0,0.999817,43705
131072,64,8,1,1,1,61744
131072,64,8,1,0,0.999817,43697
131072,64,8,0,1,1,43704
131072,64,8,0,0,0.999817,43705
131072,64,16,1,1,0.999817,61617
131072,64,16,1,0,1,43704
131072,64,16,0,1,0.999817,43697
131072,64,16,0,0,1,43704
131072,64,32,1,1,0.999817,61673
131072,64,32,1,0,1,43704
131072,64,32,0,1,0.999817,43697
131072,64,32,0,0,1,43704
131072,128,1,1,1,0.861981,56042
131072,128,1,1,0,0.927329,40925
131072,128,1,0,1,0.861981,41322
131072,128,1,0,0,0.927329,40925
131072,128,2,1,1,0.860516,55650
131072,128,2,1,0,0.927512,40932
131072,128,2,0,1,0.860516,41298
131072,128,2,0,0,0.927512,40932
131072,128,4,1,1,0.859601,54631
